0.249	0.249	0.249	0.249	0.249	0	0	2.838	5.004	5.303	6.796	5.614	5.701	3.46	3.137	1.892	0.8464	1.046	1.369	1.245
0	0	0	0	0	1.065	0.9958	1.792	3.361	3.411	3.51	2.39	1.631	1.369	1.158	1.792	4.207	4.929	3.828	0
0.8215	0.3983	0.249	0	0	0.249	0.5477	0.7469	0.7469	0.7966	2.116	2.838	2.738	2.216	1.394	0.6971	0.249	0	0	0
1.162	3	3.523	3.61	2.751	1.792	1.295	1.892	3.062	4.232	4.357	3.834	2.075	0	0	0	0.249	0.249	0.249	0.249
0	0	0	0	0	0	0	0.249	0.5975	1.245	1.245	0.8215	0.4481	0.249	0	0	0	0	0	0.249
0	0	0	0.9543	1.207	1.693	2.265	3.336	4.506	4.232	3.099	1.021	1.369	1.519	1.494	1.295	1.021	1.195	2.191	2.49
0	0.249	5.801	9.522	8.614	7.593	5.377	4.145	8.303	11.03	12.32	8.527	4.904	2.265	1.768	1.693	1.743	0.9958	0.7966	0.5477
2.216	0.5975	0	0	0	0	0	0.249	1.145	2.415	3.51	3.61	3.286	2.116	2.29	2.377	2.963	2.564	1.992	1.643
0	0	0.249	0.6224	0.8713	1.22	0.8464	0.7469	0.7469	1.319	1.544	1.743	1.469	1.021	0.5975	0.3236	0.249	0	0	0
1.668	1.892	1.444	0.8713	0.5975	0.4979	0.4481	0.4481	0.4979	0.8464	1.519	1.494	1.351	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.6224	1.22	1.344	1.668	1.544	1.12	0.9834	1.568	1.419	1.394	0.5726	0.249	0
0.4979	0.3734	0.3734	0.6224	0.7966	1.195	1.195	0.8962	1.195	1.245	1.369	1.17	0.7966	0.4979	0.3485	0.249	0.249	0	0.249	0.249
0	0	0	0	0	0	0.249	0.249	0.6224	1.22	2.116	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1.743	1.369	0.7469	0.3485	0.249	0.249	0.249	0.249	0.249	0.249	0.2987
0	0	0	0	0	0	0.3734	0.6473	0.946	1.319	1.469	0.9958	0.8713	0.9709	0.8713	0.7469	0	0	0	0
1.743	1.469	0.6224	0.249	0.249	0.3983	0.6473	2.191	6.174	9.958	10.58	10.22	7.618	4.855	2.514	1.419	1.792	1.867	1.22	0.6722
0.249	0.249	0.249	0.249	0.249	0.249	0.249	0.249	0.2738	0.8464	1.693	1.743	1.469	0.6224	0.249	0.249	0.3983	0.6473	2.191	6.174
1.245	0.9211	0.4481	0.249	0.249	0.249	0.6971	1.12	1.743	2.191	2.415	1.718	1.319	1.544	2.838	5.079	8.091	11.3	10.56	9.049
2.763	1.743	1.394	0.8713	0.6473	1.544	1.992	3.66	6.149	9.361	9.46	7.817	5.24	1.768	0.5726	0.3734	1.319	2.116	3.286	3.535
1.68	1.195	1.27	1.22	1.319	1.494	1.344	2.004	4.095	4.855	5.477	0	0	0	0.249	0.249	0.249	0.249	0	0
0	0	0	0	0	4.855	2.664	1.344	0.7718	2.066	3.585	3.336	3.087	1.892	1.27	0.8022	0	0	0	0.249
0	0	0.7469	0.6473	0.6473	0.722	1.12	1.295	1.519	2.639	2.888	2.39	1.232	0.3983	0.249	0	0	0	0	0
0	0	0.4481	0.4979	0.4979	0.3485	0.249	0.4149	0.9958	1.469	1.195	0.4979	0.4979	0.4979	0.3983	0	0	0	0	0
6.56	8.464	8.838	7.232	4.506	3	3.884	8.116	12.7	13.8	11.2	0	0	0	0	0	0	0	0	0
2.116	0.7842	0.6224	0.7344	0.8713	0.7469	0.8215	1.693	2.34	3.211	2.664	1.643	1.046	0.3983	0.3485	0.4232	0.249	0.249	0.249	0.249
1.17	0.7966	0.5256	0	0	0	0	0.4149	1.07	2.552	3.56	3.236	3.336	2.801	2.813	1.992	0.8215	0.4149	0	0
0	0	0	0.3319	0.4979	0.6224	0.8962	1.544	2.29	2.639	2.041	1.021	0.4979	0.249	0.3423	0.9211	1.344	1.319	0.4232	0.2987
0	0	0	0	0	0.249	0.3983	0.2738	1.095	1.469	1.394	1.12	0.5601	0	0	0	0	0	0	0
0	0	0	0	0	0.249	0.3236	0.4979	0.8962	1.469	1.27	0.7469	0.4979	0.3983	0.249	0	0	0	0	0
0.249	0.249	0.249	0.249	0	0	0	0	0	1.992	1.444	0.722	0.3983	0.5726	0.7469	0	0	0	0	0
2.047	0	0	0	0.4979	0.9211	1.568	2.34	2.738	3.436	4.606	4.058	2.241	1.245	0.2738	0.249	0	0	0	0.249
1.593	2.29	2.44	1.817	0.7966	0.7469	0.7966	0.946	0.9211	0.9709	1.245	1.07	0.4979	0.4481	0	0	0	0	0	0
0.249	0.473	0.7469	0.5726	0.4979	0.7469	0.7469	1.394	2.241	3.336	3.336	2.365	2.116	2.241	1.867	1.568	0.7966	0.4979	0.4979	0.3485
0.249	0.249	0.249	0.249	0.249	0.249	0.7966	1.27	1.494	1.519	1.369	0.3236	0.249	0.249	0.249	0.2738	0.249	0.249	0.249	0.249
0	0	0	0	0	0	0	0	0	0	3.062	1.942	2.116	1.17	1.295	1.867	2.017	2.564	4.394	6.921
0	0	0.249	0.249	0.249	0.249	0.249	0.249	0	0	8.265	5.788	3.099	1.73	1.195	1.319	0.9958	1.17	1.568	2.228
0.249	0.249	0	0	0	0	0.249	0.249	0.249	1.631	2.738	2.191	1.245	1.07	0.946	1.22	1.668	1.394	2.104	7.954
0.249	0.249	0.249	0.249	0.6846	0.8962	1.021	1.369	1.768	1.917	1.643	0.9958	0.5228	0.249	0.8215	1.792	2.241	1.992	1.606	1.207
0.4481	0.4979	0.249	0	0	0	0.4979	0.7469	1.544	2.49	1.992	0.6473	0.249	0	0	0	0	0	0	0.3912
0.249	0.3734	0.3734	0.249	0.249	0.249	0.4232	0.7718	0.7718	1.519	2.241	1.618	0.7469	0.249	0.249	0.249	0.249	0.249	0	0
3.236	3.324	2.714	0.8215	0.3734	0.473	0.6224	0.6473	0.9087	1.021	1.245	1.17	0.5726	0.6224	1.245	2.714	3.958	3.884	2.141	1.245
0.4979	0.4979	0.4232	0.249	0.2987	0.9211	1.743	2.838	3.983	4.581	3.51	2.415	3.311	2.539	2.004	1.531	2.763	5.029	6.112	6.759
0	0	0	0	0	0.249	0.249	0.8713	0.9958	1.095	0.9211	0.4481	0.249	0	0.249	0.249	0.249	0.249	0.249	0
0	0	0.249	0.249	0.2738	0.5352	1.046	1.444	1.867	1.992	1.419	0.6362	0	0	0	0	0	0	0	0.2904
2.216	2.788	2.49	1.618	0.8962	0.5975	0.6224	1.967	2.938	2.801	2.041	0.6971	0.4481	0	0	0	0	0.249	0.249	0.249
0	0	0	0	0.249	0.249	0.3983	1.17	2.415	3.958	4.282	2.614	1.145	0.4481	0.249	0.249	0.249	0.249	0.249	0.249
1.295	2.34	2.963	2.054	1.295	1.195	0.8298	0	0.529	1.544	1.743	1.817	1.27	1.618	1.967	2.763	2.788	2.091	0.6348	0.2738
0.2987	0.4979	0.3236	0.249	0	0.249	0.4979	1.917	3.734	6.498	6.224	4.78	2.091	0.6722	0.3112	0	0	0.249	0.249	0.249
0	0	0	0	0	0	0	1.162	1.668	1.643	1.295	0.4979	0.4979	0.2987	0.249	0.3236	0.3983	0.249	0.249	0.4979
0.249	0.249	0.249	0.249	0	0	0	0.2904	1.792	4.394	4.481	3.261	1.792	0.5726	0.249	0.249	0	0	0	0
0.249	0	0	0	0	0	0.249	0.249	0.4481	1.22	1.245	1.07	0.473	0.3485	0.4232	0.4979	0.4979	0.3236	0.249	0.249
0	0	0	0	0	0	0	0.249	0.3236	0.9958	1.17	0.5726	0.249	0.249	0.249	0.5477	0.9709	1.444	1.967	1.768
0	0	0	0	0	0	1.12	1.593	1.319	1.892	3.361	2.987	2.564	2.216	1.519	0.6722	0.3485	0.249	0	0
0	0	0.4979	0.2738	0.249	0.249	0.249	0.249	0.473	0.5726	1.095	0.8215	0.7469	0.6224	0.473	0	0	0	0	0.249
0	0.249	0.9958	0.9211	0.722	0.4979	0.8962	0.722	0.4979	2.017	2.664	2.738	1.568	0.4232	0.249	0.249	0	0	0	0
0	0.249	0.3485	0.4979	0.3983	0.249	0.4268	0.8215	0.9958	1.12	0.7966	0.5726	0.249	0	0	0	0	0	0	0
0	0	0	0	0	0	0.4979	0.6722	1.021	1.245	1.22	0.6473	0.249	0	0	0	0	0	0	0
